Tipo Titulo;Vencimento do Titulo;Data Venda;PU;Quantidade;Valor
Tesouro Prefixado 01/2022;11/07/2022;13/05/2004;493.36;461.19;227532.7
Tesouro Prefixado 01/2022;12/07/2022;14/05/2004;532.82;451.97;240818.66
Tesouro Prefixado 01/2022;13/07/2022;17/05/2004;538.15;488.12;262681.78
Tesouro Prefixado 01/2022;14/07/2022;18/05/2004;532.77;493.01;262660.94
Tesouro Prefixado 01/2022;15/07/2022;19/05/2004;527.44;488.08;257432.92
Tesouro Prefixado 01/2022;16/07/2022;20/05/2004;522.17;483.19;252307.32
Tesouro Prefixado 01/2022;17/07/2022;21/05/2004;527.39;478.36;252282.28
Tesouro Prefixado 01/2022;18/07/2022;24/05/2004;532.67;483.15;257359.51
Tesouro Prefixado 01/2022;19/07/2022;25/05/2004;569.95;487.98;278124.2
Tesouro Prefixado 01/2022;20/07/2022;26/05/2004;552.85;522.14;288665.1
Tesouro Prefixado 01/2022;21/07/2022;27/05/2004;541.8;506.47;274405.45
Tesouro Prefixado 01/2022;22/07/2022;28/05/2004;536.38;496.34;266226.85
Tesouro Prefixado 01/2022;23/07/2022;31/05/2004;541.74;491.38;266200.2
Tesouro Prefixado 01/2022;24/07/2022;01/06/2004;536.32;496.29;266170.25
Tesouro Prefixado 01/2022;25/07/2022;02/06/2004;530.96;491.33;260876.58
Tesouro Prefixado 01/2022;26/07/2022;03/06/2004;525.65;486.42;255686.67
Tesouro Prefixado 01/2022;27/07/2022;04/06/2004;530.91;481.55;255659.71
Tesouro Prefixado 01/2022;28/07/2022;07/06/2004;536.22;486.37;260801.32
Tesouro Prefixado 01/2022;29/07/2022;08/06/2004;568.39;491.23;279210.22
Tesouro Prefixado 01/2022;30/07/2022;09/06/2004;488.82;520.71;254533.46
Tesouro Prefixado 01/2022;31/07/2022;11/06/2004;479.04;447.81;214518.9
Tesouro Prefixado 01/2022;01/08/2022;14/06/2004;517.36;438.85;227043.44
Tesouro Prefixado 01/2022;02/08/2022;15/06/2004;522.54;473.96;247663.06
Tesouro Prefixado 01/2022;03/08/2022;16/06/2004;517.31;478.7;247636.3
Tesouro Prefixado 01/2022;04/08/2022;17/06/2004;512.14;473.91;242708.27
Tesouro Prefixado 01/2022;05/08/2022;18/06/2004;507.02;469.17;237878.57
Tesouro Prefixado 01/2022;06/08/2022;21/06/2004;512.09;464.48;237855.56
Tesouro Prefixado 01/2022;07/08/2022;22/06/2004;517.21;469.13;242638.73
Tesouro Prefixado 01/2022;08/08/2022;23/06/2004;553.41;473.82;262216.73
Tesouro Prefixado 01/2022;09/08/2022;24/06/2004;536.81;506.98;272151.93
Tesouro Prefixado 01/2022;10/08/2022;25/06/2004;526.07;491.77;258705.44
Tesouro Prefixado 01/2022;11/08/2022;28/06/2004;520.81;481.94;250999.17
Tesouro Prefixado 01/2022;12/08/2022;29/06/2004;526.02;477.12;250974.66
Tesouro Prefixado 01/2022;13/08/2022;30/06/2004;520.76;481.89;250949.04
Tesouro Prefixado 01/2022;14/08/2022;01/07/2004;515.55;477.07;245953.44
Tesouro Prefixado 01/2022;15/08/2022;02/07/2004;510.4;472.3;241061.92
Tesouro Prefixado 01/2022;16/08/2022;05/07/2004;515.5;467.58;241037.49
Tesouro Prefixado 01/2022;17/08/2022;06/07/2004;520.66;472.25;245881.69
Tesouro Prefixado 01/2022;18/08/2022;07/07/2004;551.9;476.98;263245.26
Tesouro Prefixado 01/2022;19/08/2022;08/07/2004;474.63;505.6;239972.93
Tesouro Prefixado 01/2022;20/08/2022;09/07/2004;465.14;434.81;202247.52
Tesouro Prefixado 01/2022;21/08/2022;12/07/2004;502.35;426.12;214061.38
Tesouro Prefixado 01/2022;22/08/2022;13/07/2004;507.37;460.2;233491.67
Tesouro Prefixado 01/2022;23/08/2022;14/07/2004;502.3;464.81;233474.06
Tesouro Prefixado 01/2022;24/08/2022;15/07/2004;497.28;460.16;228828.36
Tesouro Prefixado 01/2022;25/08/2022;16/07/2004;492.3;455.56;224272.19
Tesouro Prefixado 01/2022;26/08/2022;19/07/2004;497.23;451;224250.73
Tesouro Prefixado 01/2022;27/08/2022;20/07/2004;502.2;455.51;228757.12
Tesouro Prefixado 01/2022;28/08/2022;21/07/2004;537.35;460.07;247218.61
Tesouro Prefixado 01/2022;29/08/2022;22/07/2004;521.23;492.27;256585.89
Tesouro Prefixado 01/2022;30/08/2022;23/07/2004;510.81;477.5;243911.78
Tesouro Prefixado 01/2022;31/08/2022;26/07/2004;505.7;467.95;236642.32
Tesouro Prefixado 01/2022;01/09/2022;27/07/2004;510.76;463.27;236619.79
Tesouro Prefixado 01/2022;02/09/2022;28/07/2004;505.65;467.91;236598.69
Tesouro Prefixado 01/2022;03/09/2022;29/07/2004;500.59;463.23;231888.31
Tesouro Prefixado 01/2022;04/09/2022;30/07/2004;495.59;458.59;227272.62
Tesouro Prefixado 01/2022;05/09/2022;02/08/2004;500.54;454.01;227250.17
Tesouro Prefixado 01/2022;06/09/2022;03/08/2004;505.55;458.55;231819.95
Tesouro Prefixado 01/2022;07/09/2022;04/08/2004;535.88;463.13;248182.1
Tesouro Prefixado 01/2022;08/09/2022;05/08/2004;460.86;490.92;226245.39
Tesouro Prefixado 01/2022;09/09/2022;06/08/2004;451.64;422.19;190677.89
Tesouro Prefixado 01/2022;10/09/2022;09/08/2004;487.77;413.75;201814.84
Tesouro Prefixado 01/2022;11/09/2022;10/08/2004;492.65;446.85;220140.65
Tesouro Prefixado 01/2022;12/09/2022;11/08/2004;487.72;451.32;220117.79
Tesouro Prefixado 01/2022;13/09/2022;12/08/2004;482.84;446.8;215732.91
Tesouro Prefixado 01/2022;14/09/2022;13/08/2004;478.02;442.34;211447.37
Tesouro Prefixado 01/2022;15/09/2022;16/08/2004;482.8;437.91;211422.95
Tesouro Prefixado 01/2022;16/09/2022;17/08/2004;487.62;442.29;215669.45
Tesouro Prefixado 01/2022;17/09/2022;18/08/2004;521.76;446.72;233080.63
Tesouro Prefixado 01/2022;18/09/2022;19/08/2004;506.11;477.99;241915.52
Tesouro Prefixado 01/2022;19/09/2022;20/08/2004;495.98;463.65;229961.13
Tesouro Prefixado 01/2022;20/09/2022;23/08/2004;491.02;454.37;223104.76
Tesouro Prefixado 01/2022;21/09/2022;24/08/2004;495.93;449.83;223084.19
Tesouro Prefixado 01/2022;22/09/2022;25/08/2004;490.97;454.33;223062.4
Tesouro Prefixado 01/2022;23/09/2022;26/08/2004;486.06;449.78;218620.07
Tesouro Prefixado 01/2022;24/09/2022;27/08/2004;481.2;445.29;214273.55
Tesouro Prefixado 01/2022;25/09/2022;30/08/2004;486.02;440.83;214252.2
Tesouro Prefixado 01/2022;26/09/2022;31/08/2004;490.88;445.24;218559.41
Tesouro Prefixado 01/2022;27/09/2022;01/09/2004;520.33;449.69;233987.2
Tesouro Prefixado 01/2022;28/09/2022;02/09/2004;447.48;476.68;213304.77
Tesouro Prefixado 01/2022;29/09/2022;03/09/2004;438.53;409.94;179770.99
Tesouro Prefixado 01/2022;30/09/2022;06/09/2004;473.62;401.74;190272.1
Tesouro Prefixado 01/2022;01/10/2022;08/09/2004;478.35;433.88;207546.5
Tesouro Prefixado 01/2022;02/10/2022;09/09/2004;473.57;438.22;207527.85
Tesouro Prefixado 01/2022;03/10/2022;10/09/2004;468.83;433.84;203397.21
Tesouro Prefixado 01/2022;04/10/2022;13/09/2004;464.14;429.5;199348.13
Tesouro Prefixado 01/2022;05/10/2022;14/09/2004;468.79;425.21;199334.2
Tesouro Prefixado 01/2022;06/10/2022;15/09/2004;473.47;429.46;203336.43
Tesouro Prefixado 01/2022;07/10/2022;16/09/2004;506.62;433.75;219746.43
Tesouro Prefixado 01/2022;08/10/2022;17/09/2004;491.42;464.11;228072.94
Tesouro Prefixado 01/2022;09/10/2022;20/09/2004;481.59;450.19;216807
Tesouro Prefixado 01/2022;10/10/2022;21/09/2004;476.77;441.19;210346.16
Tesouro Prefixado 01/2022;11/10/2022;22/09/2004;481.54;436.78;210327.04
Tesouro Prefixado 01/2022;12/10/2022;23/09/2004;476.73;441.14;210304.67
Tesouro Prefixado 01/2022;13/10/2022;24/09/2004;471.96;436.73;206119.09
Tesouro Prefixado 01/2022;14/10/2022;27/09/2004;467.24;432.36;202015.89
Tesouro Prefixado 01/2022;15/10/2022;28/09/2004;471.91;428.04;201996.36
Tesouro Prefixado 01/2022;16/10/2022;04/10/2004;476.63;432.32;206056.68
Tesouro Prefixado 01/2022;17/10/2022;05/10/2004;505.23;436.64;220603.63
Tesouro Prefixado 01/2022;18/10/2022;06/10/2004;434.5;462.84;201103.98
Tesouro Prefixado 01/2022;19/10/2022;07/10/2004;425.81;398.05;169493.67
Tesouro Prefixado 01/2022;20/10/2022;08/10/2004;459.87;390.08;179386.09
Tesouro Prefixado 01/2022;21/10/2022;11/10/2004;464.47;421.29;195676.57
Tesouro Prefixado 01/2022;22/10/2022;13/10/2004;459.83;425.5;195657.67
Tesouro Prefixado 01/2022;23/10/2022;14/10/2004;455.23;421.25;191765.64
Tesouro Prefixado 01/2022;24/10/2022;15/10/2004;450.67;417.04;187947.42
Tesouro Prefixado 01/2022;25/10/2022;18/10/2004;455.18;412.87;187930.17
Tesouro Prefixado 01/2022;26/10/2022;19/10/2004;459.73;416.99;191702.81
Tesouro Prefixado 01/2022;27/10/2022;20/10/2004;491.91;421.16;207172.82
Tesouro Prefixado 01/2022;28/10/2022;21/10/2004;477.16;450.65;215032.15
Tesouro Prefixado 01/2022;29/10/2022;22/10/2004;467.61;437.13;204406.36
Tesouro Prefixado 01/2022;30/10/2022;25/10/2004;462.94;428.38;198314.24
Tesouro Prefixado 01/2022;31/10/2022;26/10/2004;467.57;424.1;198296.44
Tesouro Prefixado 01/2022;01/11/2022;27/10/2004;462.89;428.34;198274.3
Tesouro Prefixado 01/2022;02/11/2022;28/10/2004;458.26;424.06;194329.74
Tesouro Prefixado 01/2022;03/11/2022;29/10/2004;453.68;419.82;190463.94
Tesouro Prefixado 01/2022;04/11/2022;01/11/2004;458.22;415.62;190445.4
Tesouro Prefixado 01/2022;05/11/2022;03/11/2004;462.8;419.78;194274.18
Tesouro Prefixado 01/2022;06/11/2022;04/11/2004;490.57;423.97;207986.96
Tesouro Prefixado 01/2022;07/11/2022;05/11/2004;421.89;449.41;189601.58
Tesouro Prefixado 01/2022;08/11/2022;08/11/2004;413.45;386.49;159794.29
Tesouro Prefixado 01/2022;09/11/2022;09/11/2004;446.53;378.76;169127.7
Tesouro Prefixado 01/2022;10/11/2022;10/11/2004;450.99;409.07;184486.48
Tesouro Prefixado 01/2022;11/11/2022;11/11/2004;446.48;413.16;184467.68
Tesouro Prefixado 01/2022;12/11/2022;12/11/2004;442.02;409.02;180795.02
Tesouro Prefixado 01/2022;13/11/2022;16/11/2004;437.6;404.93;177197.37
Tesouro Prefixado 01/2022;14/11/2022;17/11/2004;441.97;400.88;177176.93
Tesouro Prefixado 01/2022;15/11/2022;18/11/2004;446.39;404.89;180738.85
Tesouro Prefixado 01/2022;16/11/2022;19/11/2004;477.64;408.94;195326.1
Tesouro Prefixado 01/2022;17/11/2022;22/11/2004;463.31;437.57;202730.56
Tesouro Prefixado 01/2022;18/11/2022;23/11/2004;454.04;424.44;192712.74
Tesouro Prefixado 01/2022;19/11/2022;24/11/2004;449.5;415.95;186969.53
Tesouro Prefixado 01/2022;20/11/2022;25/11/2004;454;411.79;186952.66
Tesouro Prefixado 01/2022;21/11/2022;26/11/2004;449.46;415.91;186934.91
Tesouro Prefixado 01/2022;22/11/2022;29/11/2004;444.96;411.75;183212.28
Tesouro Prefixado 01/2022;23/11/2022;30/11/2004;440.51;407.63;179565.09
Tesouro Prefixado 01/2022;24/11/2022;01/12/2004;444.92;403.56;179551.92
Tesouro Prefixado 01/2022;25/11/2022;02/12/2004;449.37;407.59;183158.72
Tesouro Prefixado 01/2022;26/11/2022;03/12/2004;476.33;411.67;196090.77
Tesouro Prefixado 01/2022;27/11/2022;06/12/2004;409.64;436.37;178754.61
Tesouro Prefixado 01/2022;28/11/2022;07/12/2004;401.45;375.28;150656.16
Tesouro Prefixado 01/2022;29/11/2022;08/12/2004;433.57;367.77;159454.04
Tesouro Prefixado 01/2022;30/11/2022;09/12/2004;437.9;397.19;173929.5
Tesouro Prefixado 01/2022;01/12/2022;10/12/2004;433.52;401.17;173915.22
Tesouro Prefixado 01/2022;02/12/2022;13/12/2004;429.19;397.15;170452.81
Tesouro Prefixado 01/2022;03/12/2022;14/12/2004;424.9;393.18;167062.18
Tesouro Prefixado 01/2022;04/12/2022;15/12/2004;429.15;389.25;167046.64
Tesouro Prefixado 01/2022;05/12/2022;16/12/2004;433.44;393.14;170402.6
Tesouro Prefixado 01/2022;06/12/2022;17/12/2004;463.78;397.07;184153.12
Tesouro Prefixado 01/2022;07/12/2022;20/12/2004;449.86;424.87;191132.02
Tesouro Prefixado 01/2022;08/12/2022;21/12/2004;440.87;412.12;181691.34
Tesouro Prefixado 01/2022;09/12/2022;22/12/2004;436.46;403.88;176277.46
Tesouro Prefixado 01/2022;10/12/2022;23/12/2004;440.82;399.84;176257.47
Tesouro Prefixado 01/2022;11/12/2022;27/12/2004;436.42;403.84;176243.85
Tesouro Prefixado 01/2022;12/12/2022;28/12/2004;432.05;399.8;172733.59
Tesouro Prefixado 01/2022;13/12/2022;29/12/2004;427.73;395.8;169295.53
Tesouro Prefixado 01/2022;14/12/2022;30/12/2004;432.01;391.85;169283.12
Tesouro Prefixado 01/2022;15/12/2022;03/01/2005;436.33;395.77;172686.32
Tesouro Prefixado 01/2022;16/12/2022;04/01/2005;462.51;399.72;184874.5
Tesouro Prefixado 01/2022;17/12/2022;05/01/2005;397.76;423.71;168534.89
Tesouro Prefixado 01/2022;18/12/2022;06/01/2005;389.8;364.39;142039.22
Tesouro Prefixado 01/2022;19/12/2022;07/01/2005;420.99;357.1;150335.53
Tesouro Prefixado 01/2022;20/12/2022;10/01/2005;425.2;385.67;163986.88
Tesouro Prefixado 01/2022;21/12/2022;11/01/2005;420.94;389.52;163964.55
Tesouro Prefixado 01/2022;22/12/2022;12/01/2005;416.73;385.63;160703.59
Tesouro Prefixado 01/2022;23/12/2022;13/01/2005;412.57;381.77;157506.85
Tesouro Prefixado 01/2022;24/12/2022;14/01/2005;416.69;377.95;157487.99
Tesouro Prefixado 01/2022;25/12/2022;17/01/2005;420.86;381.73;160654.89
Tesouro Prefixado 01/2022;26/12/2022;18/01/2005;450.32;385.55;173620.88
Tesouro Prefixado 01/2022;27/12/2022;19/01/2005;436.81;412.54;180201.6
Tesouro Prefixado 01/2022;28/12/2022;20/01/2005;428.07;400.16;171296.49
Tesouro Prefixado 01/2022;29/12/2022;21/01/2005;423.79;392.16;166193.49
Tesouro Prefixado 01/2022;30/12/2022;24/01/2005;428.03;388.24;166178.37
Tesouro Prefixado 01/2022;31/12/2022;25/01/2005;423.75;392.12;166160.85
Tesouro Prefixado 01/2022;31/12/2022;26/01/2005;419.51;388.2;162853.78
Tesouro Prefixado 01/2022;31/12/2022;27/01/2005;415.32;384.32;159615.78
Tesouro Prefixado 01/2022;31/12/2022;28/01/2005;419.47;380.48;159599.95
Tesouro Prefixado 01/2022;31/12/2022;31/01/2005;423.67;384.28;162807.91
Tesouro Prefixado 01/2022;31/12/2022;01/02/2005;449.09;388.12;174300.81
Tesouro Prefixado 01/2022;31/12/2022;02/02/2005;386.21;411.41;158890.66
Tesouro Prefixado 01/2022;31/12/2022;03/02/2005;378.49;353.81;133913.55
Tesouro Prefixado 01/2022;31/12/2022;04/02/2005;408.77;346.74;141736.91
Tesouro Prefixado 01/2022;31/12/2022;09/02/2005;412.86;374.48;154607.81
Tesouro Prefixado 01/2022;31/12/2022;10/02/2005;408.73;378.22;154589.86
Tesouro Prefixado 01/2022;31/12/2022;11/02/2005;404.64;374.44;151513.4
Tesouro Prefixado 01/2022;31/12/2022;14/02/2005;400.59;370.69;148494.71
Tesouro Prefixado 01/2022;31/12/2022;15/02/2005;404.6;366.99;148484.15
Tesouro Prefixado 01/2022;31/12/2022;16/02/2005;408.65;370.66;151470.21
Tesouro Prefixado 01/2022;31/12/2022;17/02/2005;437.25;374.36;163688.91
Tesouro Prefixado 01/2022;31/12/2022;18/02/2005;424.13;400.57;169893.75
Tesouro Prefixado 01/2022;31/12/2022;21/02/2005;415.65;388.55;161500.81
Tesouro Prefixado 01/2022;31/12/2022;22/02/2005;411.49;380.78;156687.16
Tesouro Prefixado 01/2022;31/12/2022;23/02/2005;415.61;376.97;156672.5
Tesouro Prefixado 01/2022;31/12/2022;24/02/2005;411.45;380.74;156655.47
Tesouro Prefixado 01/2022;31/12/2022;25/02/2005;407.34;376.94;153542.74
Tesouro Prefixado 01/2022;31/12/2022;28/02/2005;403.27;373.17;150488.27
Tesouro Prefixado 01/2022;31/12/2022;01/03/2005;407.3;369.43;150468.84
Tesouro Prefixado 01/2022;31/12/2022;02/03/2005;411.37;373.13;153494.49
Tesouro Prefixado 01/2022;31/12/2022;03/03/2005;436.05;376.86;164329.8
Tesouro Prefixado 01/2022;31/12/2022;04/03/2005;375.01;399.47;149805.24
Tesouro Prefixado 01/2022;31/12/2022;07/03/2005;367.51;343.55;126258.06
Tesouro Prefixado 01/2022;31/12/2022;08/03/2005;396.91;336.67;133627.69
Tesouro Prefixado 01/2022;31/12/2022;09/03/2005;400.88;363.61;145763.98
Tesouro Prefixado 01/2022;31/12/2022;10/03/2005;396.87;367.24;145746.54
Tesouro Prefixado 01/2022;31/12/2022;11/03/2005;392.9;363.57;142846.65
Tesouro Prefixado 01/2022;31/12/2022;14/03/2005;388.97;359.94;140005.86
Tesouro Prefixado 01/2022;31/12/2022;15/03/2005;392.86;356.34;139991.73
Tesouro Prefixado 01/2022;31/12/2022;16/03/2005;396.79;359.9;142804.72
Tesouro Prefixado 01/2022;31/12/2022;17/03/2005;424.56;363.5;154327.56
Tesouro Prefixado 01/2022;31/12/2022;18/03/2005;411.83;388.94;160177.16
Tesouro Prefixado 01/2022;31/12/2022;21/03/2005;403.59;377.28;152266.44
Tesouro Prefixado 01/2022;31/12/2022;22/03/2005;399.55;369.73;147725.62
Tesouro Prefixado 01/2022;31/12/2022;23/03/2005;403.55;366.03;147711.41
Tesouro Prefixado 01/2022;31/12/2022;24/03/2005;399.51;369.69;147694.85
Tesouro Prefixado 01/2022;31/12/2022;28/03/2005;395.52;366;144760.32
Tesouro Prefixado 01/2022;31/12/2022;29/03/2005;391.56;362.34;141877.85
Tesouro Prefixado 01/2022;31/12/2022;04/04/2005;395.48;358.71;141862.63
Tesouro Prefixado 01/2022;31/12/2022;05/04/2005;399.43;362.3;144713.49
Tesouro Prefixado 01/2022;31/12/2022;06/04/2005;423.4;365.92;154930.53
Tesouro Prefixado 01/2022;31/12/2022;07/04/2005;364.12;387.88;141234.87
Tesouro Prefixado 01/2022;31/12/2022;08/04/2005;356.84;333.58;119034.69
Tesouro Prefixado 01/2022;31/12/2022;11/04/2005;385.39;326.9;125983.99
Tesouro Prefixado 01/2022;31/12/2022;12/04/2005;389.24;353.06;137425.07
Tesouro Prefixado 01/2022;31/12/2022;13/04/2005;385.35;356.59;137411.96
Tesouro Prefixado 01/2022;31/12/2022;14/04/2005;381.5;353.02;134677.13
Tesouro Prefixado 01/2022;31/12/2022;15/04/2005;377.68;349.49;131995.38
Tesouro Prefixado 01/2022;31/12/2022;18/04/2005;381.46;346;131985.16
Tesouro Prefixado 01/2022;31/12/2022;19/04/2005;385.27;349.46;134636.45
Tesouro Prefixado 01/2022;31/12/2022;20/04/2005;412.24;352.95;145500.11
Tesouro Prefixado 01/2022;31/12/2022;22/04/2005;399.87;377.66;151014.9
Tesouro Prefixado 01/2022;31/12/2022;25/04/2005;391.88;366.33;143557.4
Tesouro Prefixado 01/2022;31/12/2022;26/04/2005;387.96;359;139277.64
Tesouro Prefixado 01/2022;31/12/2022;27/04/2005;391.84;355.41;139263.85
Tesouro Prefixado 01/2022;31/12/2022;28/04/2005;387.92;358.96;139247.76
Tesouro Prefixado 01/2022;31/12/2022;29/04/2005;384.04;355.38;136480.14
Tesouro Prefixado 01/2022;31/12/2022;02/05/2005;380.2;351.82;133761.96
Tesouro Prefixado 01/2022;31/12/2022;03/05/2005;384;348.3;133747.2
Tesouro Prefixado 01/2022;31/12/2022;04/05/2005;387.84;351.79;136438.23
Tesouro Prefixado 01/2022;31/12/2022;05/05/2005;411.11;355.3;146067.38
Tesouro Prefixado 01/2022;31/12/2022;06/05/2005;353.56;376.62;133157.77
Tesouro Prefixado 01/2022;31/12/2022;09/05/2005;346.49;323.9;112228.11
Tesouro Prefixado 01/2022;31/12/2022;10/05/2005;374.2;317.42;118778.56
Tesouro Prefixado 01/2022;31/12/2022;11/05/2005;377.95;342.81;129565.04
Tesouro Prefixado 01/2022;31/12/2022;12/05/2005;374.17;346.24;129552.62
Tesouro Prefixado 01/2022;31/12/2022;13/05/2005;370.43;342.78;126976
Tesouro Prefixado 01/2022;31/12/2022;16/05/2005;366.72;339.35;124446.43
Tesouro Prefixado 01/2022;31/12/2022;17/05/2005;370.39;335.96;124436.22
Tesouro Prefixado 01/2022;31/12/2022;18/05/2005;374.09;339.31;126932.48
Tesouro Prefixado 01/2022;31/12/2022;19/05/2005;400.28;342.71;137179.96
Tesouro Prefixado 01/2022;31/12/2022;20/05/2005;388.27;366.7;142378.61
Tesouro Prefixado 01/2022;31/12/2022;23/05/2005;380.5;355.7;135343.85
Tesouro Prefixado 01/2022;31/12/2022;24/05/2005;376.7;348.58;131310.09
Tesouro Prefixado 01/2022;31/12/2022;25/05/2005;380.47;345.1;131300.2
Tesouro Prefixado 01/2022;31/12/2022;27/05/2005;376.66;348.55;131284.84
Tesouro Prefixado 01/2022;31/12/2022;30/05/2005;372.9;345.06;128672.87
Tesouro Prefixado 01/2022;31/12/2022;31/05/2005;369.17;341.61;126112.16
Tesouro Prefixado 01/2022;31/12/2022;01/06/2005;372.86;338.2;126101.25
Tesouro Prefixado 01/2022;31/12/2022;02/06/2005;376.59;341.58;128635.61
Tesouro Prefixado 01/2022;31/12/2022;03/06/2005;399.18;344.99;137713.11
Tesouro Prefixado 01/2022;31/12/2022;06/06/2005;343.3;365.69;125541.38
Tesouro Prefixado 01/2022;31/12/2022;07/06/2005;336.43;314.5;105807.24
Tesouro Prefixado 01/2022;31/12/2022;08/06/2005;363.34;308.21;111985.02
Tesouro Prefixado 01/2022;31/12/2022;09/06/2005;366.98;332.86;122152.96
Tesouro Prefixado 01/2022;31/12/2022;10/06/2005;363.31;336.19;122141.19
Tesouro Prefixado 01/2022;31/12/2022;13/06/2005;359.68;332.83;119712.29
Tesouro Prefixado 01/2022;31/12/2022;14/06/2005;356.08;329.5;117328.36
Tesouro Prefixado 01/2022;31/12/2022;15/06/2005;359.64;326.21;117318.16
Tesouro Prefixado 01/2022;31/12/2022;16/06/2005;363.24;329.47;119676.68
Tesouro Prefixado 01/2022;31/12/2022;17/06/2005;388.66;332.76;129330.5
Tesouro Prefixado 01/2022;31/12/2022;20/06/2005;377;356.06;134234.62
Tesouro Prefixado 01/2022;31/12/2022;21/06/2005;369.46;345.37;127600.4
Tesouro Prefixado 01/2022;31/12/2022;22/06/2005;365.77;338.47;123802.17
Tesouro Prefixado 01/2022;31/12/2022;23/06/2005;369.43;335.08;123788.6
Tesouro Prefixado 01/2022;31/12/2022;24/06/2005;365.73;338.43;123774
Tesouro Prefixado 01/2022;31/12/2022;27/06/2005;362.07;335.05;121311.55
Tesouro Prefixado 01/2022;31/12/2022;28/06/2005;358.45;331.7;118897.87
Tesouro Prefixado 01/2022;31/12/2022;29/06/2005;362.04;328.38;118886.7
Tesouro Prefixado 01/2022;31/12/2022;30/06/2005;365.66;331.66;121274.8
Tesouro Prefixado 01/2022;31/12/2022;01/07/2005;387.6;334.98;129838.25
Tesouro Prefixado 01/2022;31/12/2022;04/07/2005;333.33;355.08;118358.82
Tesouro Prefixado 01/2022;31/12/2022;05/07/2005;326.67;305.37;99755.22
Tesouro Prefixado 01/2022;31/12/2022;06/07/2005;352.8;299.26;105578.93
Tesouro Prefixado 01/2022;31/12/2022;07/07/2005;356.33;323.2;115165.86
Tesouro Prefixado 01/2022;31/12/2022;08/07/2005;352.77;326.43;115154.71
Tesouro Prefixado 01/2022;31/12/2022;11/07/2005;349.24;323.17;112863.89
Tesouro Prefixado 01/2022;31/12/2022;12/07/2005;345.75;319.94;110619.26
Tesouro Prefixado 01/2022;31/12/2022;13/07/2005;349.2;316.74;110605.61
Tesouro Prefixado 01/2022;31/12/2022;14/07/2005;352.69;319.91;112829.06
Tesouro Prefixado 01/2022;31/12/2022;15/07/2005;377.38;323.11;121935.25
Tesouro Prefixado 01/2022;31/12/2022;18/07/2005;366.06;345.72;126554.26
Tesouro Prefixado 01/2022;31/12/2022;19/07/2005;358.74;335.35;120303.46
Tesouro Prefixado 01/2022;31/12/2022;20/07/2005;355.15;328.64;116716.5
Tesouro Prefixado 01/2022;31/12/2022;21/07/2005;358.7;325.36;116706.63
Tesouro Prefixado 01/2022;31/12/2022;22/07/2005;355.12;328.61;116695.98
Tesouro Prefixado 01/2022;31/12/2022;25/07/2005;351.57;325.33;114376.27
Tesouro Prefixado 01/2022;31/12/2022;26/07/2005;348.05;322.07;112096.46
